txn_date,biller_id,txn_value,txn_amount,txn_count_amt_2000_2500
2024-11-05,B046,56624,346588091.46,1671
2024-11-05,B047,50517,305640448.65,1500
2024-11-05,B048,52638,321985039.14,1558
2024-11-05,B049,108897,672509778.37,3232
2024-11-05,B050,77425,469318665.48,2399
2024-11-05,B051,72417,446016632.01,2083
2024-11-05,B052,61790,382867486.86,1826
2024-11-05,B053,87678,536496025.52,2597
2024-11-05,B054,111128,682872582.83,3321
2024-11-05,B055,136500,841517067.65,4031
2024-11-05,B056,143463,877521025.5,4245
2024-11-05,B057,96492,596580834.94,2860
2024-11-05,B058,127028,786656846.93,3872
2024-11-05,B059,110713,676042473.82,3270
2024-11-05,B060,128338,789461754.09,3801
2024-11-05,B061,47882,294538543.37,1427
2024-11-05,B062,149416,912379773.26,4500
2024-11-05,B063,82448,500806498.42,2391
2024-11-05,B064,82536,504252075.12,2343
2024-11-05,B065,83314,508489761.13,2488
2024-11-05,B066,59091,358648986.09,1776
2024-11-05,B067,78897,489003456.09,2257
2024-11-05,B068,67314,410998486.26,2041
2024-11-05,B069,61521,377922628.13,1819
2024-11-05,B070,102156,634128332.38,3151
2024-11-05,B071,62699,384624115.61,1859
2024-11-05,B072,116092,714825966.87,3461
2024-11-05,B073,124468,765079862.22,3750
2024-11-05,B074,135648,837778718.67,4031
2024-11-05,B075,125547,779820139.1,3703
2024-11-05,B076,121092,745985764.89,3660
2024-11-05,B077,122810,756993985.54,3776
2024-11-05,B078,145404,891989347.15,4273
2024-11-05,B079,136103,847033869.57,4019
2024-11-05,B080,56157,346234047.5,1608
2024-11-05,B081,153063,949702990.56,4544
2024-11-05,B082,60591,374809694.98,1763
2024-11-05,B083,126164,765858888.81,3739
2024-11-05,B084,132111,809554188.09,3948
2024-11-05,B085,79731,490532427.48,2332
2024-11-05,B086,66532,416008280.55,1924
2024-11-05,B087,116977,715885855.48,3547
2024-11-05,B088,75913,469719418.24,2260
2024-11-05,B089,143167,881596033.55,4319
2024-11-05,B090,110244,686641148.07,3291
2024-11-05,B091,97428,589581525.05,2918
2024-11-05,B092,69832,429191136.68,2170
2024-11-05,B093,68772,424501159.11,2072
2024-11-05,B094,104562,643755658.29,3108
2024-11-05,B095,93412,572563808.03,2745
2024-11-05,B096,115828,716973877.65,3391
2024-11-05,B097,99965,615727150.73,3045
2024-11-05,B098,65529,403904582.06,1998
2024-11-05,B099,60462,373819936.99,1780
2024-11-05,B100,70347,428393057.51,2132
2024-11-06,B001,80358,488058833.71,2313
2024-11-06,B002,149040,915459698.6,4497
2024-11-06,B003,87051,527338748.5,2580
2024-11-06,B004,85812,532251463.55,2570
2024-11-06,B005,67696,418103223.09,2017
2024-11-06,B006,153158,937533960.81,4629
2024-11-06,B007,117458,719539936.24,3523
2024-11-06,B008,118545,727748353.29,3586
2024-11-06,B009,59450,365814750.39,1756
2024-11-06,B010,67607,421549091.58,1990
2024-11-06,B011,117624,725192313.14,3573
2024-11-06,B012,141594,860859117.01,4175
2024-11-06,B013,58528,356070530.85,1656
2024-11-06,B014,121586,747334538.61,3581
2024-11-06,B015,78801,482476171.59,2369
2024-11-06,B016,78101,484066316.14,2320
2024-11-06,B017,152781,938717734.99,4588
2024-11-06,B018,60026,365646027.59,1754
2024-11-06,B019,92839,574828124.12,2748
2024-11-06,B020,63344,388389470.56,1850
2024-11-06,B021,80452,490460462.24,2434
2024-11-06,B022,129825,801951989.64,3884
2024-11-06,B023,130660,811641293.2,3890
2024-11-06,B024,119343,735394138.31,3533
2024-11-06,B025,140985,872082056.55,4185
2024-11-06,B026,131501,817259578.49,3938
2024-11-06,B027,79673,493336246.67,2297
2024-11-06,B028,115180,697944503.35,3408
2024-11-06,B029,89838,556618566.46,2669
2024-11-06,B030,65810,410395075.86,2026
2024-11-06,B031,58235,354746483.61,1657
2024-11-06,B032,65870,401230244.91,2058
2024-11-06,B033,59708,369832280.71,1759
2024-11-06,B034,91335,561930600.38,2737
2024-11-06,B035,62334,383259943.96,1858
2024-11-06,B036,78562,483796262.29,2326
2024-11-06,B037,90060,545144944.98,2647
2024-11-06,B038,125940,783905740.48,3714
2024-11-06,B039,124499,770309875.0,3756
2024-11-06,B040,90826,553674144.92,2729
2024-11-06,B041,113049,689944402.63,3393
2024-11-06,B042,63929,393588293.87,1881
2024-11-06,B043,59020,364034947.4,1706
2024-11-06,B044,141535,871861863.98,4174
2024-11-06,B045,95418,582077719.51,2942
2024-11-06,B046,70657,431246132.81,2139
2024-11-06,B047,130044,795601924.49,3844
2024-11-06,B048,90361,553290437.46,2633
2024-11-06,B049,71640,447198043.82,2194
2024-11-06,B050,98296,599920169.96,2940
2024-11-06,B051,127807,783736427.29,3930
2024-11-06,B052,77028,471548143.16,2319
2024-11-06,B053,56792,350555319.89,1659
2024-11-06,B054,71182,431946184.37,2085
2024-11-06,B055,141216,871038731.88,4229
2024-11-06,B056,118289,720938126.3,3482
2024-11-06,B057,116005,712557913.39,3385
2024-11-06,B058,119530,736924768.82,3542
2024-11-06,B059,144924,884761337.75,4400
2024-11-06,B060,67955,416628899.43,2074
2024-11-06,B061,134140,815001454.64,4029
2024-11-06,B062,116659,714916016.73,3527
2024-11-06,B063,99707,609472152.65,3020
2024-11-06,B064,127344,776305609.01,3666
2024-11-06,B065,120476,737000185.42,3572
2024-11-06,B066,89024,544413407.78,2627
2024-11-06,B067,82599,512326679.85,2472
2024-11-06,B068,148789,909091019.69,4318
2024-11-06,B069,102170,625347946.37,3011
2024-11-06,B070,90611,558578368.63,2737
2024-11-06,B071,102897,630756888.16,3067
2024-11-06,B072,147596,907035382.72,4376
2024-11-06,B073,98847,611881307.91,2919
2024-11-06,B074,121979,757543456.26,3661
2024-11-06,B075,57922,356644396.39,1717
2024-11-06,B076,110905,683726638.33,3269
2024-11-06,B077,75575,468966395.04,2263
2024-11-06,B078,53202,326801530.14,1618
2024-11-06,B079,114532,706073864.18,3439
2024-11-06,B080,110850,685132040.15,3262
2024-11-06,B081,106213,655197534.67,3210
2024-11-06,B082,133375,813194822.33,3976
2024-11-06,B083,107076,654370645.7,3192
2024-11-06,B084,130829,805923546.07,3892
2024-11-06,B085,86426,535008730.79,2592
2024-11-06,B086,145625,894452412.46,4293
2024-11-06,B087,81569,505409066.31,2440
2024-11-06,B088,109367,674203597.46,3227
2024-11-06,B089,105966,644850708.69,3119
2024-11-06,B090,143064,882461660.89,4271
2024-11-06,B091,120264,740477442.84,3672
2024-11-06,B092,131308,808208040.25,3859
2024-11-06,B093,69895,425904467.64,2089
2024-11-06,B094,107480,661156278.04,3194
2024-11-06,B095,142546,873624646.35,4320
2024-11-06,B096,151787,938118460.24,4486
2024-11-06,B097,51650,316989482.83,1603
2024-11-06,B098,52488,322530832.36,1554
2024-11-06,B099,67375,406282250.5,1952
2024-11-06,B100,64575,396135239.74,1965
2024-11-07,B001,116319,713810976.6,3465
2024-11-07,B002,89144,546677664.82,2662
2024-11-07,B003,110921,688385628.65,3339
2024-11-07,B004,56208,352033959.6,1681
2024-11-07,B005,142495,867109984.94,4186
2024-11-07,B006,131133,804064241.55,3904
2024-11-07,B007,62151,378955454.95,1788
2024-11-07,B008,85700,530957703.71,2576
2024-11-07,B009,150343,920929051.02,4469
2024-11-07,B010,92183,564681275.81,2665
2024-11-07,B011,100518,621134484.35,2972
2024-11-07,B012,75460,464068183.24,2265
2024-11-07,B013,118300,728823339.94,3484
2024-11-07,B014,89787,556556466.41,2795
2024-11-07,B015,134938,824187810.39,4013
2024-11-07,B016,125935,778692264.27,3685
2024-11-07,B017,121246,744317255.55,3589
2024-11-07,B018,84405,509428257.03,2517
2024-11-07,B019,93899,575108415.43,2776
2024-11-07,B020,106188,653296776.15,3223
2024-11-07,B021,90464,559333889.24,2644
2024-11-07,B022,82391,505856481.46,2449
2024-11-07,B023,109640,670071493.88,3179
2024-11-07,B024,151717,937222626.51,4516
2024-11-07,B025,51414,314727615.81,1507
2024-11-07,B026,143691,879938181.79,4311
2024-11-07,B027,92241,573634459.87,2728
2024-11-07,B028,132460,812712104.33,3882
2024-11-07,B029,133100,823741168.66,3960
2024-11-07,B030,139068,858387108.18,4124
2024-11-07,B031,149963,923887905.61,4464
2024-11-07,B032,61660,377487002.97,1857
2024-11-07,B033,54207,332379609.29,1577
2024-11-07,B034,87202,535401992.13,2642
2024-11-07,B035,98674,607880015.33,3068
2024-11-07,B036,72837,446191463.4,2106
2024-11-07,B037,126451,787775116.91,3804
2024-11-07,B038,120070,738762244.62,3630
2024-11-07,B039,68055,411900030.98,1991
2024-11-07,B040,75055,462208429.51,2208
2024-11-07,B041,133192,820292863.28,3958
2024-11-07,B042,87328,539991974.86,2576
2024-11-07,B043,92855,567489234.4,2761
2024-11-07,B044,106472,655989491.81,3219
2024-11-07,B045,99814,615244268.94,3002
2024-11-07,B046,114721,707010894.88,3365
2024-11-07,B047,89619,550675586.43,2627
2024-11-07,B048,72083,446540906.78,2116
2024-11-07,B049,96214,590756919.06,2845
2024-11-07,B050,81137,502111705.12,2423
2024-11-07,B051,110365,677679941.71,3363
2024-11-07,B052,145723,898787549.74,4410
2024-11-07,B053,71525,431068444.97,2114
2024-11-07,B054,60120,369611204.89,1818
2024-11-07,B055,134879,837686589.31,4016
2024-11-07,B056,88024,541475755.75,2590
2024-11-07,B057,137338,834210291.5,4174
2024-11-07,B058,137870,848830414.15,4136
2024-11-07,B059,101245,616483839.2,3019
2024-11-07,B060,117972,727520239.83,3584
2024-11-07,B061,145897,893457073.21,4257
2024-11-07,B062,138047,847743153.18,4019
2024-11-07,B063,83147,511338624.58,2424
2024-11-07,B064,96879,589584106.03,2830
2024-11-07,B065,128276,784979483.39,3880
2024-11-07,B066,91165,564563053.79,2666
2024-11-07,B067,142287,875302263.8,4147
2024-11-07,B068,59132,364942017.39,1782
2024-11-07,B069,87787,542525035.8,2644
2024-11-07,B070,130785,797161257.77,3841
2024-11-07,B071,136732,834005155.12,4092
2024-11-07,B072,134327,825705659.06,3999
2024-11-07,B073,114311,699428758.5,3368
2024-11-07,B074,152172,934612733.7,4574
2024-11-07,B075,143815,886692063.55,4326
2024-11-07,B076,69176,429999239.91,2036
2024-11-07,B077,142839,882425486.23,4250
2024-11-07,B078,126072,767521010.96,3765
2024-11-07,B079,67822,411052227.01,2168
2024-11-07,B080,84167,512038595.03,2502
2024-11-07,B081,64292,398167865.36,1829
2024-11-07,B082,74832,459263329.33,2192
2024-11-07,B083,86848,530197113.44,2535
2024-11-07,B084,77951,478090957.14,2229
2024-11-07,B085,85050,524978717.77,2486
2024-11-07,B086,108117,666147373.96,3209
2024-11-07,B087,59754,365445335.07,1707
2024-11-07,B088,68347,416502832.83,2050
2024-11-07,B089,91806,569933720.15,2659
2024-11-07,B090,90577,560138602.35,2630
2024-11-07,B091,80846,497135215.84,2402
2024-11-07,B092,114328,706111297.31,3381
2024-11-07,B093,95388,585285312.11,2800
2024-11-07,B094,147277,902205305.89,4473
2024-11-07,B095,88499,543063460.24,2667
2024-11-07,B096,142317,885921619.02,4199
2024-11-07,B097,122344,756164707.03,3701
2024-11-07,B098,127600,787776399.35,3850
2024-11-07,B099,101964,628752640.83,3065
2024-11-07,B100,92533,562519024.36,2736
2024-11-08,B001,78014,481935474.51,2360
2024-11-08,B002,143879,885966458.6,4318
2024-11-08,B003,80011,493835236.07,2356
2024-11-08,B004,93354,574888438.83,2811
2024-11-08,B005,62815,386030810.6,1957
2024-11-08,B006,118537,736342945.7,3546
2024-11-08,B007,95541,591302437.0,2888
2024-11-08,B008,90495,559051259.22,2686
2024-11-08,B009,75345,458390247.28,2335
2024-11-08,B010,77837,480495385.85,2306
2024-11-08,B011,132658,818193428.67,4053
2024-11-08,B012,69698,427374239.77,1983
2024-11-08,B013,127125,784549103.36,3843
2024-11-08,B014,51907,318356290.01,1548
2024-11-08,B015,72458,446702538.46,2220
2024-11-08,B016,120034,735516702.51,3510
2024-11-08,B017,105641,650818020.89,3119
2024-11-08,B018,139093,849753461.12,4140
2024-11-08,B019,72474,452660634.88,2128
2024-11-08,B020,114055,694318443.12,3301
2024-11-08,B021,86731,533652919.22,2534
2024-11-08,B022,98949,604638455.71,2944
2024-11-08,B023,144850,889670230.1,4346
2024-11-08,B024,83578,517980558.52,2527
2024-11-08,B025,85216,523770728.64,2526
2024-11-08,B026,128616,790473805.58,3720
2024-11-08,B027,136563,842348660.42,4093
2024-11-08,B028,71349,437452963.91,2053
2024-11-08,B029,118035,723841685.28,3561
2024-11-08,B030,118152,724312484.98,3521
2024-11-08,B031,105738,648045147.67,3191
2024-11-08,B032,114278,703575640.07,3381
2024-11-08,B033,72403,443414227.59,2170
2024-11-08,B034,91428,564330981.66,2712
2024-11-08,B035,64522,396105850.19,1928
2024-11-08,B036,144723,893177591.48,4334
2024-11-08,B037,123570,757003111.89,3625
2024-11-08,B038,55052,330797754.58,1688
2024-11-08,B039,112099,684809961.16,3426
2024-11-08,B040,143230,888158148.28,4406
2024-11-08,B041,51212,317906309.11,1520
2024-11-08,B042,84515,519805463.93,2508
2024-11-08,B043,121015,738086822.52,3567
2024-11-08,B044,110005,677812812.33,3244
2024-11-08,B045,76338,472712038.3,2341
2024-11-08,B046,75655,467844439.95,2224
2024-11-08,B047,119561,729080875.36,3562
2024-11-08,B048,46814,294126745.72,1357
2024-11-08,B049,68521,421031296.87,2045
2024-11-08,B050,81662,504235336.49,2336
2024-11-08,B051,105163,643860491.83,3154
2024-11-08,B052,116523,713103556.32,3396
2024-11-08,B053,115846,707484064.24,3365
2024-11-08,B054,83833,515249760.64,2472
2024-11-08,B055,122211,751349037.32,3653
2024-11-08,B056,151489,932714711.32,4606
2024-11-08,B057,83517,512885314.42,2438
2024-11-08,B058,147921,910636355.5,4429
2024-11-08,B059,114583,699200745.18,3375
2024-11-08,B060,71380,442735025.57,2145
2024-11-08,B061,70398,434019964.32,2092
2024-11-08,B062,138829,854765411.94,4257
2024-11-08,B063,113938,705309167.35,3300
2024-11-08,B064,81356,489780734.78,2356
2024-11-08,B065,140588,860120368.43,4145
2024-11-08,B066,120272,746590393.83,3580
2024-11-08,B067,89184,541059154.82,2610
2024-11-08,B068,115559,708097527.39,3503
2024-11-08,B069,57415,355732334.72,1724
2024-11-08,B070,151778,934102692.91,4570
2024-11-08,B071,138982,859243963.77,4111
2024-11-08,B072,71944,439150501.99,2090
2024-11-08,B073,71523,446112073.24,2161
2024-11-08,B074,131224,804834968.91,3935
2024-11-08,B075,128833,784160313.5,3819
2024-11-08,B076,99974,612496034.68,3064
2024-11-08,B077,53131,330668636.17,1574
2024-11-08,B078,147477,906103746.03,4297
2024-11-08,B079,63931,392606197.64,1958
2024-11-08,B080,53691,325045892.64,1602
2024-11-08,B081,84679,526248641.67,2510
2024-11-08,B082,99696,605020736.31,3037
2024-11-08,B083,140986,864588735.0,4136
2024-11-08,B084,78734,477797060.49,2370
2024-11-08,B085,61605,378680305.51,1813
2024-11-08,B086,56312,343729678.01,1655
2024-11-08,B087,126219,775787680.93,3731
2024-11-08,B088,83994,512224622.8,2484
2024-11-08,B089,142459,873968878.27,4230
2024-11-08,B090,129409,795511881.48,3822
2024-11-08,B091,96022,592071664.91,2767
2024-11-08,B092,99114,606002097.46,2888
2024-11-08,B093,67578,414381461.91,1993
2024-11-08,B094,132199,813326408.98,3961
2024-11-08,B095,89431,549890343.4,2657
2024-11-08,B096,116357,708330214.78,3483
2024-11-08,B097,89441,551775394.15,2668
2024-11-08,B098,91887,565612749.29,2730
2024-11-08,B099,104810,638804231.74,3100
2024-11-08,B100,103023,631970945.86,3013
2024-11-09,B001,71486,439411054.94,2204
2024-11-09,B002,107091,660653854.91,3176
2024-11-09,B003,135616,833736753.2,4147
2024-11-09,B004,145464,893836672.22,4350
2024-11-09,B005,109660,676453684.34,3145
2024-11-09,B006,62156,382870674.02,1876
2024-11-09,B007,125125,775774488.0,3643
2024-11-09,B008,143538,872662473.73,4214
2024-11-09,B009,111758,691859461.85,3359
2024-11-09,B010,74551,456155986.19,2252
2024-11-09,B011,86620,531642906.01,2632
2024-11-09,B012,115599,705121314.63,3526
2024-11-09,B013,50307,312353197.42,1488
2024-11-09,B014,66907,410524957.19,1940
2024-11-09,B015,85904,531494405.93,2596
2024-11-09,B016,108657,662972161.62,3201
2024-11-09,B017,110589,680089585.97,3307
2024-11-09,B018,101365,625389915.62,3031
2024-11-09,B019,124143,755953540.72,3689
2024-11-09,B020,69479,428388088.23,2056
2024-11-09,B021,107830,661027239.33,3137
2024-11-09,B022,97220,601162950.05,2856
2024-11-09,B023,100263,623943117.41,2966
2024-11-09,B024,131318,813549143.22,3958
2024-11-09,B025,86240,532745786.48,2622
2024-11-09,B026,108594,670750957.11,3108
2024-11-09,B027,59539,364651813.73,1795
2024-11-09,B028,92437,571367456.23,2794
2024-11-09,B029,81619,496959839.44,2409
2024-11-09,B030,75297,462932112.51,2256
2024-11-09,B031,144135,885038436.23,4369
2024-11-09,B032,119119,734656063.28,3564
2024-11-09,B033,60265,371860416.22,1766
2024-11-09,B034,119729,735376944.88,3628
2024-11-09,B035,93424,575072158.49,2759
2024-11-09,B036,118909,728227212.11,3588
2024-11-09,B037,52788,325056194.91,1556
2024-11-09,B038,86091,527643606.4,2562
2024-11-09,B039,132081,817242813.26,3981
2024-11-09,B040,132675,814332218.05,3908
2024-11-09,B041,83774,516563750.89,2465
2024-11-09,B042,121919,752628563.37,3528
2024-11-09,B043,69596,428593801.86,2132
2024-11-09,B044,68510,423365860.52,2003
2024-11-09,B045,93562,574124734.06,2725
2024-11-09,B046,84191,517018802.64,2503
2024-11-09,B047,91248,559134874.48,2709
2024-11-09,B048,109635,673585672.42,3255
2024-11-09,B049,78440,477460090.39,2271
2024-11-09,B050,139596,859945049.48,4168
2024-11-09,B051,145769,889484246.68,4292
2024-11-09,B052,112541,692208375.12,3419
2024-11-09,B053,141510,864624699.55,4158
2024-11-09,B054,99960,611084937.94,2976
2024-11-09,B055,148542,913698887.94,4441
2024-11-09,B056,71743,437048438.42,2140
2024-11-09,B057,133088,815653084.79,3931
2024-11-09,B058,121267,747838648.43,3603
2024-11-09,B059,96038,593743260.9,2927
2024-11-09,B060,96538,599329299.25,2950
2024-11-09,B061,127206,775705984.01,3732
2024-11-09,B062,50591,307224335.17,1442
2024-11-09,B063,86301,527504071.23,2600
2024-11-09,B064,101842,626301972.95,3055
2024-11-09,B065,86054,527289585.48,2580
2024-11-09,B066,126629,777888458.74,3659
2024-11-09,B067,90128,549091893.24,2612
2024-11-09,B068,124060,758575263.45,3591
2024-11-09,B069,121629,749069575.52,3642
2024-11-09,B070,80695,497567724.46,2457
2024-11-09,B071,108890,672624820.87,3234
2024-11-09,B072,83872,510966946.5,2517
2024-11-09,B073,147136,904198928.43,4529
2024-11-09,B074,149386,915379649.56,4315
2024-11-09,B075,119500,736035092.44,3563
2024-11-09,B076,55978,345659408.47,1652
2024-11-09,B077,67489,414623546.57,1908
2024-11-09,B078,95532,588053526.46,2852
2024-11-09,B079,103421,638019451.9,3016
2024-11-09,B080,52807,323084184.38,1577
2024-11-09,B081,89463,554829987.14,2723
2024-11-09,B082,81578,500506984.02,2467
2024-11-09,B083,63562,392016514.48,1932
2024-11-09,B084,118011,721667627.73,3508
2024-11-09,B085,123279,756010438.87,3679
2024-11-09,B086,125582,772948588.27,3738
2024-11-09,B087,76203,469210404.82,2336
2024-11-09,B088,109283,674601864.04,3228
2024-11-09,B089,58119,363627138.87,1731
2024-11-09,B090,97405,596765025.22,2847
2024-11-09,B091,116500,719728791.72,3433
2024-11-09,B092,132452,814437419.48,3922
2024-11-09,B093,112436,694698540.05,3357
2024-11-09,B094,91062,555566568.06,2657
2024-11-09,B095,68262,417473276.32,2079
2024-11-09,B096,73097,451532615.68,2136
2024-11-09,B097,77732,483183781.67,2275
2024-11-09,B098,104221,643538504.15,3100
2024-11-09,B099,106299,657080049.13,3212
2024-11-09,B100,147422,897039171.13,4397
2024-11-10,B001,66754,409846827.75,1995
2024-11-10,B002,109334,669405168.59,3186
2024-11-10,B003,142928,879863887.69,4313
2024-11-10,B004,74420,457760475.93,2173
2024-11-10,B005,70348,427084007.63,2107
2024-11-10,B006,85247,520276870.5,2507
2024-11-10,B007,53081,327808283.97,1566
2024-11-10,B008,137524,842303183.97,4142
2024-11-10,B009,122425,743960991.43,3687
2024-11-10,B010,152184,935442465.41,4430
2024-11-10,B011,90403,555650882.31,2737
2024-11-10,B012,107969,663863782.23,3189
2024-11-10,B013,134953,827508609.68,4029
2024-11-10,B014,116845,708990740.42,3519
2024-11-10,B015,98456,613126233.55,2937
2024-11-10,B016,106459,654704051.05,3071
2024-11-10,B017,148379,919878746.63,4458
2024-11-10,B018,106044,651573242.53,3069
2024-11-10,B019,135549,841518519.92,4032
2024-11-10,B020,148916,919045099.38,4344
2024-11-10,B021,119068,736369362.07,3531
2024-11-10,B022,75153,461357431.15,2296
2024-11-10,B023,93923,576390042.59,2853
2024-11-10,B024,129757,797898651.46,3827
2024-11-10,B025,53577,325563768.03,1573
